tick,generation,population,births,deaths,average_energy,dna_variance,lineage_count,cooperation_rate,mean_cluster_size,multi_cell_boss_success_rate,energy_transfer_count,signal_synchrony,mutation_count,nonzero_mutation_generations,elite_lineage_survival,adaptation_gain,extinction_events,cdi
5038,28,600,33,0,268.4865,0.057487,2,1.0000,5.8900,0.9889,0,0.7185,2,32,0.1667,246.4865,0,1.2014
5039,28,600,24,0,269.0846,0.057472,2,1.0000,5.8567,0.9889,0,0.7176,2,32,0.1667,247.0846,0,1.2018
5040,25,600,23,0,269.6967,0.057522,2,1.0000,5.8667,0.9889,0,0.7527,2,32,0.1667,247.6967,0,1.2064
5041,25,600,26,0,270.1535,0.057509,2,1.0000,5.8667,0.9889,0,0.7744,2,32,0.1667,248.1535,0,1.2104
5042,25,600,31,0,270.4210,0.057507,2,1.0000,5.8567,0.9889,0,0.7624,0,32,0.1667,248.4210,0,1.2087
5043,25,600,28,0,270.7987,0.057526,2,1.0000,5.8367,0.9889,0,0.7782,4,32,0.1667,248.7987,0,1.2108
5044,25,600,27,0,271.2488,0.057500,2,1.0000,5.8167,0.9889,0,0.7655,0,32,0.1667,249.2488,0,1.2097
5045,25,600,46,0,271.0609,0.057493,2,1.0000,5.8000,0.9889,0,0.7494,6,32,0.1667,249.0609,0,1.2072
5046,25,600,28,0,271.4671,0.057510,2,1.0000,5.7967,0.9889,0,0.7654,3,32,0.1667,249.4671,0,1.2091
5047,25,600,45,0,271.2777,0.057503,2,1.0000,5.7900,0.9889,0,0.7482,4,32,0.1667,249.2777,0,1.2072
5048,25,600,36,0,271.5154,0.057502,2,1.0000,5.7933,0.9889,0,0.7717,1,32,0.1667,249.5154,0,1.2114
5049,25,600,31,0,271.9316,0.057508,2,1.0000,5.7900,0.9889,0,0.7971,3,32,0.1667,249.9316,0,1.2147
5050,25,600,27,0,272.4567,0.057494,2,1.0000,5.8000,0.9889,0,0.7989,2,32,0.1667,250.4567,0,1.2152
5051,25,600,34,0,272.6954,0.057469,2,1.0000,5.7867,0.9889,0,0.7748,1,32,0.1667,250.6954,0,1.2117
5052,26,600,27,0,273.0789,0.057449,2,1.0000,5.7633,0.9889,0,0.7733,0,32,0.1667,251.0789,0,1.2100
5053,26,600,28,0,273.4952,0.057438,2,1.0000,5.7533,0.9889,0,0.7957,1,32,0.1667,251.4952,0,1.2124
5054,26,600,30,0,273.8489,0.057441,2,1.0000,5.7300,0.9889,0,0.7943,3,32,0.1667,251.8489,0,1.2130
5055,26,600,37,0,273.9544,0.057448,2,1.0000,5.7733,0.9889,0,0.7881,3,32,0.1667,251.9544,0,1.2109
5056,26,600,25,0,274.4995,0.057436,2,1.0000,5.7733,0.9889,0,0.7840,2,32,0.1667,252.4995,0,1.2114
5057,26,600,27,0,274.9792,0.057456,2,1.0000,5.7900,0.9889,0,0.7719,2,32,0.1667,252.9792,0,1.2104
5058,26,600,37,0,275.1036,0.057472,2,1.0000,5.8867,0.9889,0,0.7613,5,32,0.1667,253.1036,0,1.2079
5059,26,600,38,0,275.1479,0.057479,2,1.0000,5.8667,0.9889,0,0.7980,2,32,0.1667,253.1479,0,1.2115
5060,26,600,38,0,275.2029,0.057480,2,1.0000,5.8700,0.9889,0,0.7668,0,32,0.1667,253.2029,0,1.2069
5061,26,600,21,0,275.8655,0.057481,2,1.0000,5.8667,0.9889,0,0.7671,0,32,0.1667,253.8655,0,1.2077
5062,26,600,41,0,275.8495,0.057464,2,1.0000,5.8500,0.9889,0,0.7684,4,32,0.1667,253.8495,0,1.2075
5063,26,600,31,0,276.1842,0.057471,2,1.0000,5.8767,0.9889,0,0.7689,1,32,0.1667,254.1842,0,1.2097
5064,26,600,33,0,276.4781,0.057450,2,1.0000,5.8200,0.9889,0,0.7717,3,32,0.1667,254.4781,0,1.2096
5065,26,600,33,1,275.2615,0.057450,2,1.0000,5.8133,0.9889,0,0.7783,4,32,0.1667,253.2615,0,1.2107
5066,26,600,24,0,275.8533,0.057450,2,1.0000,5.8400,0.9889,0,0.7410,1,32,0.1667,253.8533,0,1.2075
5067,26,600,33,0,276.1677,0.057464,2,1.0000,5.8467,0.9889,0,0.8019,1,32,0.1667,254.1677,0,1.2167
5068,26,600,29,0,276.5909,0.057463,2,1.0000,5.8900,0.9889,0,0.7942,0,32,0.1667,254.5909,0,1.2159
5069,26,600,34,0,276.8205,0.057457,2,1.0000,5.8633,0.9889,0,0.7985,1,32,0.1667,254.8205,0,1.2149
5070,26,600,31,0,277.1909,0.057450,2,1.0000,5.8800,0.9889,0,0.7719,0,32,0.1667,255.1909,0,1.2133
5071,26,600,28,0,277.6315,0.057451,2,1.0000,5.8600,0.9889,0,0.7293,1,32,0.1667,255.6315,0,1.2082
5072,26,600,20,0,278.2882,0.057451,2,1.0000,5.8467,0.9889,0,0.7272,1,32,0.1667,256.2882,0,1.2077
5073,26,600,34,0,278.4890,0.057457,2,1.0000,5.8600,0.9889,0,0.7442,1,32,0.1667,256.4890,0,1.2083
5074,27,600,24,1,277.7414,0.057457,2,1.0000,5.8433,0.9889,0,0.7531,2,32,0.1667,255.7414,0,1.2085
5075,27,600,31,0,278.0788,0.057457,2,1.0000,5.8333,0.9889,0,0.7516,2,32,0.1667,256.0788,0,1.2091
5076,27,600,35,0,278.2094,0.057483,2,1.0000,5.8933,0.9889,0,0.7438,3,32,0.1667,256.2094,0,1.2074
5077,27,600,32,0,278.5388,0.057492,2,1.0000,5.9133,0.9889,0,0.7467,1,32,0.1667,256.5388,0,1.2084
5078,27,600,27,0,278.9963,0.057525,2,1.0000,5.9167,0.9890,0,0.7750,5,32,0.1667,256.9963,0,1.2106
5079,27,600,33,0,279.2913,0.057503,2,1.0000,5.9133,0.9890,0,0.7340,2,32,0.1667,257.2913,0,1.2050
5080,27,600,26,0,279.8364,0.057497,2,1.0000,5.8933,0.9890,0,0.7448,0,32,0.1667,257.8364,0,1.2077
5081,27,600,30,0,280.2168,0.057502,2,1.0000,5.8933,0.9890,0,0.7242,0,32,0.1667,258.2168,0,1.2063
5082,27,600,33,0,280.4801,0.057513,2,1.0000,5.8767,0.9890,0,0.8028,4,32,0.1667,258.4801,0,1.2162
5083,27,600,37,0,280.6077,0.057509,2,1.0000,5.8867,0.9890,0,0.7962,4,32,0.1667,258.6077,0,1.2161
5084,27,600,28,0,281.0411,0.057502,2,1.0000,5.8533,0.9890,0,0.7547,0,32,0.1667,259.0411,0,1.2105
5085,27,600,33,0,281.3458,0.057522,2,1.0000,5.8633,0.9890,0,0.7907,2,32,0.1667,259.3458,0,1.2158
5086,27,600,35,0,281.5132,0.057502,2,1.0000,5.8800,0.9890,0,0.7681,0,32,0.1667,259.5132,0,1.2112
5087,27,600,26,0,282.0127,0.057529,2,1.0000,5.8933,0.9890,0,0.7771,1,32,0.1667,260.0127,0,1.2110
5088,27,600,26,0,282.5150,0.057536,2,1.0000,5.9233,0.9890,0,0.7762,1,32,0.1667,260.5150,0,1.2114
5089,27,600,32,0,282.7830,0.057569,2,1.0000,5.9300,0.9890,0,0.7831,2,32,0.1667,260.7830,0,1.2110
5090,27,600,32,0,283.0698,0.057569,2,1.0000,5.9300,0.9890,0,0.7859,0,32,0.1667,261.0698,0,1.2120
5091,27,600,30,0,283.4329,0.057568,2,1.0000,5.9200,0.9890,0,0.7992,1,32,0.1667,261.4329,0,1.2131
5092,27,600,25,0,283.9672,0.057595,2,1.0000,5.9300,0.9890,0,0.8052,3,32,0.1667,261.9672,0,1.2139
5093,27,600,27,0,284.4376,0.057617,2,1.0000,5.9733,0.9890,0,0.8024,0,32,0.1667,262.4376,0,1.2135
5094,27,600,31,0,284.8139,0.057644,2,1.0000,5.9800,0.9890,0,0.8173,1,32,0.1667,262.8139,0,1.2168
5095,27,600,33,0,285.0713,0.057637,2,1.0000,5.9600,0.9890,0,0.8250,1,32,0.1667,263.0713,0,1.2185
5096,27,600,36,0,285.2884,0.057617,2,1.0000,5.9533,0.9890,0,0.8279,4,32,0.1667,263.2884,0,1.2205
5097,27,600,23,0,285.8951,0.057619,2,1.0000,5.9600,0.9890,0,0.7994,0,32,0.1667,263.8951,0,1.2170
5098,27,600,21,0,286.5937,0.057625,2,1.0000,5.9567,0.9890,0,0.7902,0,32,0.1667,264.5937,0,1.2165
5099,27,600,40,0,286.6080,0.057643,2,1.0000,5.9533,0.9890,0,0.8186,1,32,0.1667,264.6080,0,1.2194
5100,27,600,30,0,286.9636,0.057648,2,1.0000,5.9533,0.9890,0,0.7908,1,32,0.1667,264.9636,0,1.2153
5101,27,600,29,0,287.4022,0.057654,2,1.0000,5.9400,0.9890,0,0.7850,3,32,0.1667,265.4022,0,1.2147
5102,27,600,23,0,287.9818,0.057653,2,1.0000,5.9500,0.9890,0,0.7380,2,32,0.1667,265.9818,0,1.2088
5103,27,600,26,0,288.4768,0.057627,2,1.0000,5.9367,0.9890,0,0.7323,1,32,0.1667,266.4768,0,1.2074
5104,27,600,28,0,288.8968,0.057641,2,1.0000,5.9533,0.9890,0,0.7200,4,32,0.1667,266.8968,0,1.2053
5105,27,600,25,0,289.4574,0.057642,2,1.0000,5.9200,0.9890,0,0.7387,1,32,0.1667,267.4574,0,1.2075
5106,27,600,28,0,289.8808,0.057621,2,1.0000,5.8833,0.9890,0,0.7082,3,32,0.1667,267.8808,0,1.2036
5107,27,600,31,0,290.2064,0.057622,2,1.0000,5.8633,0.9890,0,0.7223,1,32,0.1667,268.2064,0,1.2053
5108,27,600,29,0,290.6510,0.057621,2,1.0000,5.8567,0.9890,0,0.7248,0,32,0.1667,268.6510,0,1.2064
5109,27,600,33,0,290.9409,0.057640,2,1.0000,5.8767,0.9890,0,0.7090,3,32,0.1667,268.9409,0,1.2039
5110,27,600,28,0,291.3770,0.057668,2,1.0000,5.9033,0.9890,0,0.7031,2,32,0.1667,269.3770,0,1.2041
5111,27,600,31,0,291.6605,0.057692,2,1.0000,5.9400,0.9890,0,0.6903,1,32,0.1667,269.6605,0,1.2012
5112,27,600,28,0,292.1116,0.057686,2,1.0000,5.9200,0.9890,0,0.7221,3,32,0.1667,270.1116,0,1.2062
5113,27,600,33,0,292.3654,0.057661,2,1.0000,5.9200,0.9890,0,0.6972,1,32,0.1667,270.3654,0,1.2022
5114,27,600,34,0,292.6458,0.057661,2,1.0000,5.9167,0.9890,0,0.7211,3,32,0.1667,270.6458,0,1.2064
5115,27,600,21,0,293.3342,0.057668,2,1.0000,5.9233,0.9890,0,0.7236,3,32,0.1667,271.3342,0,1.2075
5116,27,600,33,0,293.5915,0.057672,2,1.0000,5.9400,0.9890,0,0.7321,0,32,0.1667,271.5915,0,1.2082
5117,27,600,26,0,294.1434,0.057665,2,1.0000,5.9267,0.9890,0,0.7162,0,32,0.1667,272.1434,0,1.2073
5118,27,600,30,0,294.5140,0.057684,2,1.0000,5.9133,0.9890,0,0.7232,1,32,0.1667,272.5140,0,1.2071
5119,27,600,29,1,293.8180,0.057676,2,1.0000,5.9167,0.9890,0,0.7432,2,32,0.1667,271.8180,0,1.2094
5120,27,600,28,0,294.2225,0.057687,2,1.0000,5.9367,0.9890,0,0.7380,3,32,0.1667,272.2225,0,1.2071
5121,27,600,26,0,294.7470,0.057681,2,1.0000,5.9333,0.9890,0,0.7771,0,32,0.1667,272.7470,0,1.2113
5122,27,600,27,0,295.2263,0.057681,2,1.0000,5.9267,0.9890,0,0.7511,3,32,0.1667,273.2263,0,1.2084
5123,27,600,23,0,295.8564,0.057681,2,1.0000,5.9267,0.9890,0,0.7782,5,32,0.1667,273.8564,0,1.2126
5124,27,600,29,0,296.2376,0.057681,2,1.0000,5.9100,0.9890,0,0.7878,0,32,0.1667,274.2376,0,1.2152
5125,27,600,29,0,296.6714,0.057649,2,1.0000,5.8900,0.9891,0,0.7723,0,32,0.1667,274.6714,0,1.2123
5126,27,600,36,0,296.8666,0.057624,2,1.0000,5.8633,0.9891,0,0.7596,0,32,0.1667,274.8666,0,1.2105
5127,27,600,35,0,297.0735,0.057611,2,1.0000,5.8767,0.9891,0,0.7686,2,32,0.1667,275.0735,0,1.2113
5128,27,600,31,0,297.4237,0.057612,2,1.0000,5.8800,0.9891,0,0.7715,1,32,0.1667,275.4237,0,1.2126
5129,27,600,31,0,297.7254,0.057600,2,1.0000,5.8467,0.9891,0,0.7931,2,32,0.1667,275.7254,0,1.2144
5130,27,600,27,0,298.1872,0.057588,2,1.0000,5.8367,0.9891,0,0.7928,2,32,0.1667,276.1872,0,1.2143
5131,27,600,30,0,298.5041,0.057571,2,1.0000,5.8433,0.9891,0,0.7821,3,32,0.1667,276.5041,0,1.2125
5132,27,600,36,0,298.6548,0.057574,2,1.0000,5.8600,0.9891,0,0.7354,0,32,0.1667,276.6548,0,1.2058
5133,27,600,30,0,299.0299,0.057592,2,1.0000,5.8833,0.9891,0,0.7482,2,32,0.1667,277.0299,0,1.2067
5134,27,600,33,0,299.2981,0.057585,2,1.0000,5.8800,0.9891,0,0.7654,1,32,0.1667,277.2981,0,1.2100
5135,27,600,22,0,299.9132,0.057591,2,1.0000,5.8533,0.9891,0,0.7644,2,32,0.1667,277.9132,0,1.2102
5136,27,600,30,0,300.2556,0.057591,2,1.0000,5.8767,0.9891,0,0.7542,1,32,0.1667,278.2556,0,1.2095
5137,27,600,29,0,300.6651,0.057591,2,1.0000,5.8933,0.9891,0,0.7471,1,32,0.1667,278.6651,0,1.2096
5138,27,600,31,0,300.9681,0.057584,2,1.0000,5.8833,0.9891,0,0.7449,0,32,0.1667,278.9681,0,1.2077
5139,27,600,31,0,301.3511,0.057582,2,1.0000,5.8833,0.9891,0,0.7454,2,32,0.1667,279.3511,0,1.2089
5140,27,600,32,0,301.7056,0.057588,2,1.0000,5.8600,0.9891,0,0.7675,1,32,0.1667,279.7056,0,1.2118
5141,27,600,36,0,301.8321,0.057588,2,1.0000,5.8567,0.9891,0,0.7386,2,32,0.1667,279.8321,0,1.2081
5142,27,600,29,0,302.2307,0.057582,2,1.0000,5.8567,0.9891,0,0.7437,3,32,0.1667,280.2307,0,1.2094
5143,27,600,24,0,302.8021,0.057583,2,1.0000,5.8700,0.9891,0,0.7700,5,32,0.1667,280.8021,0,1.2134
5144,27,600,31,0,303.1614,0.057564,2,1.0000,5.8833,0.9891,0,0.7719,2,32,0.1667,281.1614,0,1.2138
5145,27,600,35,0,303.3920,0.057558,2,1.0000,5.8667,0.9891,0,0.7953,2,32,0.1667,281.3920,0,1.2156
5146,27,600,29,0,303.8253,0.057564,2,1.0000,5.8567,0.9891,0,0.7987,5,32,0.1667,281.8253,0,1.2160
5147,27,600,24,0,304.4609,0.057571,2,1.0000,5.8567,0.9891,0,0.8022,1,32,0.1667,282.4609,0,1.2170
5148,27,600,28,0,304.9600,0.057561,2,1.0000,5.8500,0.9891,0,0.7605,2,32,0.1667,282.9600,0,1.2129
5149,27,600,28,0,305.3806,0.057555,2,1.0000,5.8500,0.9891,0,0.7504,2,32,0.1667,283.3806,0,1.2108
5150,27,600,25,0,305.9240,0.057550,2,1.0000,5.8367,0.9891,0,0.7556,1,32,0.1667,283.9240,0,1.2111
5151,27,600,27,0,306.3689,0.057557,2,1.0000,5.8467,0.9891,0,0.7462,0,32,0.1667,284.3689,0,1.2084
5152,27,600,25,1,302.9750,0.057558,2,1.0000,5.8400,0.9891,0,0.7409,1,32,0.1667,280.9750,0,1.2090
5153,27,600,24,0,303.5087,0.057558,2,1.0000,5.8667,0.9891,0,0.7775,1,32,0.1667,281.5087,0,1.2138
5154,27,600,39,0,303.5858,0.057544,2,1.0000,5.8467,0.9891,0,0.7719,1,32,0.1667,281.5858,0,1.2131
5155,27,600,32,0,303.8953,0.057537,2,1.0000,5.8500,0.9891,0,0.7504,1,32,0.1667,281.8953,0,1.2097
5156,27,600,23,0,304.5045,0.057537,2,1.0000,5.8467,0.9891,0,0.7709,2,32,0.1667,282.5045,0,1.2125
5157,27,600,32,0,304.8271,0.057499,2,1.0000,5.8267,0.9891,0,0.7582,2,32,0.1667,282.8271,0,1.2107
5158,27,600,28,0,305.2457,0.057501,2,1.0000,5.8233,0.9891,0,0.8322,2,32,0.1667,283.2457,0,1.2195
5159,27,600,30,0,305.5862,0.057515,2,1.0000,5.8167,0.9891,0,0.8073,0,32,0.1667,283.5862,0,1.2158
5160,27,600,37,0,305.7337,0.057506,2,1.0000,5.8233,0.9891,0,0.7840,3,32,0.1667,283.7337,0,1.2128
5161,26,600,37,0,305.8353,0.057512,2,1.0000,5.8700,0.9891,0,0.7785,6,32,0.1667,283.8353,0,1.2109
5162,26,600,25,0,306.4205,0.057512,2,1.0000,5.8667,0.9891,0,0.7660,1,32,0.1667,284.4205,0,1.2109
5163,26,600,31,0,306.7937,0.057526,2,1.0000,5.8900,0.9891,0,0.7681,1,32,0.1667,284.7937,0,1.2109
5164,26,600,35,0,306.9463,0.057507,2,1.0000,5.8567,0.9891,0,0.7725,1,32,0.1667,284.9463,0,1.2113
5165,26,600,30,0,307.2649,0.057535,2,1.0000,5.8633,0.9891,0,0.7560,0,32,0.1667,285.2649,0,1.2086
5166,26,600,28,0,307.7263,0.057546,2,1.0000,5.8300,0.9891,0,0.7462,4,32,0.1667,285.7263,0,1.2067
5167,26,600,28,0,308.1432,0.057553,2,1.0000,5.8267,0.9891,0,0.7419,2,32,0.1667,286.1432,0,1.2063
5168,26,600,26,0,308.6325,0.057574,2,1.0000,5.8300,0.9891,0,0.7379,0,32,0.1667,286.6325,0,1.2056
5169,26,600,34,0,308.8303,0.057574,2,1.0000,5.8867,0.9891,0,0.7579,3,32,0.1667,286.8303,0,1.2071
5170,26,600,27,0,309.3263,0.057580,2,1.0000,5.8900,0.9891,0,0.7485,0,32,0.1667,287.3263,0,1.2064
5171,26,600,31,0,309.6682,0.057566,2,1.0000,5.8833,0.9891,0,0.7669,1,32,0.1667,287.6682,0,1.2088
5172,26,600,35,0,309.8002,0.057605,2,1.0000,5.8633,0.9892,0,0.7931,2,32,0.1667,287.8002,0,1.2102
5173,26,600,39,0,309.8013,0.057617,2,1.0000,5.8533,0.9892,0,0.7774,4,32,0.1667,287.8013,0,1.2083
5174,26,600,43,0,309.6362,0.057617,2,1.0000,5.8467,0.9892,0,0.7922,4,32,0.1667,287.6362,0,1.2101
5175,26,600,35,0,309.8274,0.057625,2,1.0000,5.8700,0.9892,0,0.7880,6,32,0.1667,287.8274,0,1.2094
5176,26,600,35,0,310.0406,0.057621,2,1.0000,5.8700,0.9892,0,0.8144,2,32,0.1667,288.0406,0,1.2139
5177,26,600,39,0,310.0560,0.057622,2,1.0000,5.8767,0.9892,0,0.7764,0,32,0.1667,288.0560,0,1.2078
5178,26,600,33,0,310.3144,0.057614,2,1.0000,5.8533,0.9892,0,0.7614,2,32,0.1667,288.3144,0,1.2068
5179,26,600,29,0,310.6761,0.057595,2,1.0000,5.8433,0.9892,0,0.7811,3,32,0.1667,288.6761,0,1.2095
5180,26,600,34,0,310.8700,0.057594,2,1.0000,5.8433,0.9892,0,0.7884,2,32,0.1667,288.8700,0,1.2100
5181,26,600,30,0,311.2545,0.057594,2,1.0000,5.8633,0.9892,0,0.7389,2,32,0.1667,289.2545,0,1.2051
5182,26,600,38,0,311.3207,0.057573,2,1.0000,5.8600,0.9892,0,0.7301,1,32,0.1667,289.3207,0,1.2035
5183,26,600,35,0,311.5369,0.057521,2,1.0000,5.8233,0.9892,0,0.7748,3,32,0.1667,289.5369,0,1.2095
5184,26,600,27,0,311.9798,0.057521,2,1.0000,5.8033,0.9892,0,0.7741,2,32,0.1667,289.9798,0,1.2100
5185,26,600,27,0,312.4945,0.057521,2,1.0000,5.7967,0.9892,0,0.7410,0,32,0.1667,290.4945,0,1.2069
5186,26,600,41,0,312.4570,0.057514,2,1.0000,5.7933,0.9892,0,0.7254,5,32,0.1667,290.4570,0,1.2041
5187,26,600,26,0,312.9687,0.057489,2,1.0000,5.7700,0.9892,0,0.7293,2,32,0.1667,290.9687,0,1.2047
5188,26,600,33,0,313.2412,0.057502,2,1.0000,5.7900,0.9892,0,0.7380,2,32,0.1667,291.2412,0,1.2064
5189,26,600,38,0,313.2516,0.057462,2,1.0000,5.8000,0.9892,0,0.7337,0,32,0.1667,291.2516,0,1.2037
5190,26,600,32,0,313.5560,0.057450,2,1.0000,5.7900,0.9892,0,0.7780,1,32,0.1667,291.5560,0,1.2106
5191,26,600,27,0,313.9604,0.057507,2,1.0000,5.8000,0.9892,0,0.7561,3,32,0.1667,291.9604,0,1.2066
5192,26,600,37,0,314.0574,0.057508,2,1.0000,5.8067,0.9892,0,0.7738,5,32,0.1667,292.0574,0,1.2077
5193,26,600,37,0,314.1130,0.057503,2,1.0000,5.7967,0.9892,0,0.7507,3,32,0.1667,292.1130,0,1.2045
5194,26,600,32,0,314.3587,0.057506,2,1.0000,5.8267,0.9892,0,0.7535,2,32,0.1667,292.3587,0,1.2054
5195,26,600,27,1,313.1153,0.057505,2,1.0000,5.8100,0.9892,0,0.7591,3,32,0.1667,291.1153,0,1.2054
5196,26,600,33,0,313.3568,0.057535,2,1.0000,5.8233,0.9892,0,0.7287,0,32,0.1667,291.3568,0,1.2018
5197,26,600,31,0,313.6355,0.057593,2,1.0000,5.8300,0.9892,0,0.7203,1,32,0.1667,291.6355,0,1.2000
5198,26,600,34,0,313.8832,0.057593,2,1.0000,5.8267,0.9892,0,0.7373,2,32,0.1667,291.8832,0,1.2024
5199,26,600,29,0,314.2726,0.057592,2,1.0000,5.8400,0.9892,0,0.7471,1,32,0.1667,292.2726,0,1.2062
5200,26,600,31,0,314.6002,0.057593,2,1.0000,5.8400,0.9892,0,0.7319,2,32,0.1667,292.6002,0,1.2052
5201,26,600,30,0,314.9550,0.057593,2,1.0000,5.8400,0.9892,0,0.7852,1,32,0.1667,292.9550,0,1.2129
5202,26,600,34,0,315.1811,0.057586,2,1.0000,5.8433,0.9892,0,0.7724,1,32,0.1667,293.1811,0,1.2118
5203,26,600,36,0,315.2953,0.057580,2,1.0000,5.8600,0.9892,0,0.7720,2,32,0.1667,293.2953,0,1.2117
5204,26,600,32,0,315.6438,0.057566,2,1.0000,5.8700,0.9892,0,0.8066,3,32,0.1667,293.6438,0,1.2163
5205,26,600,30,0,316.0079,0.057605,2,1.0000,5.8833,0.9892,0,0.8195,2,32,0.1667,294.0079,0,1.2172
5206,26,600,26,0,316.4542,0.057604,2,1.0000,5.8900,0.9892,0,0.8102,2,32,0.1667,294.4542,0,1.2143
5207,26,600,35,0,316.6211,0.057603,2,1.0000,5.8600,0.9892,0,0.8010,0,32,0.1667,294.6211,0,1.2131
5208,26,600,34,0,316.8094,0.057599,2,1.0000,5.8400,0.9892,0,0.8158,2,32,0.1667,294.8094,0,1.2141
5209,27,600,26,0,317.3312,0.057593,2,1.0000,5.8333,0.9892,0,0.8020,0,32,0.1667,295.3312,0,1.2118
5210,27,600,36,0,317.4729,0.057639,2,1.0000,5.8400,0.9892,0,0.7730,5,32,0.1667,295.4729,0,1.2083
5211,27,600,37,0,317.5713,0.057611,2,1.0000,5.8300,0.9892,0,0.7691,3,32,0.1667,295.5713,0,1.2074
5212,27,600,37,0,317.6664,0.057630,2,1.0000,5.8467,0.9892,0,0.7769,2,32,0.1667,295.6664,0,1.2068
5213,27,600,39,0,317.7180,0.057636,2,1.0000,5.8833,0.9892,0,0.7808,1,32,0.1667,295.7180,0,1.2084
5214,27,600,27,0,318.1804,0.057657,2,1.0000,5.8733,0.9892,0,0.7945,1,32,0.1667,296.1804,0,1.2103
5215,27,600,34,0,318.3791,0.057657,2,1.0000,5.8667,0.9892,0,0.8096,0,32,0.1667,296.3791,0,1.2127
5216,27,600,36,0,318.5002,0.057655,2,1.0000,5.9000,0.9892,0,0.7867,1,32,0.1667,296.5002,0,1.2096
5217,27,600,38,0,318.5759,0.057684,2,1.0000,5.9200,0.9892,0,0.7809,2,32,0.1667,296.5759,0,1.2094
5218,27,600,32,0,318.9552,0.057690,2,1.0000,5.9100,0.9892,0,0.8135,2,32,0.1667,296.9552,0,1.2156
5219,27,600,28,0,319.3672,0.057670,2,1.0000,5.9267,0.9892,0,0.8354,2,32,0.1667,297.3672,0,1.2186
5220,27,600,31,0,319.6434,0.057689,2,1.0000,5.9367,0.9893,0,0.8383,2,32,0.1667,297.6434,0,1.2174
5221,27,600,32,0,319.9012,0.057696,2,1.0000,5.9000,0.9893,0,0.8339,3,32,0.1667,297.9012,0,1.2163
5222,27,600,36,0,320.0466,0.057687,2,1.0000,5.8700,0.9893,0,0.8417,1,32,0.1667,298.0466,0,1.2179
5223,27,600,31,0,320.3396,0.057700,2,1.0000,5.8633,0.9893,0,0.8360,3,32,0.1667,298.3396,0,1.2169
5224,27,600,29,0,320.7250,0.057695,2,1.0000,5.8600,0.9893,0,0.8123,4,32,0.1667,298.7250,0,1.2150
5225,27,600,33,0,321.0186,0.057688,2,1.0000,5.8800,0.9893,0,0.8263,0,32,0.1667,299.0186,0,1.2175
5226,27,600,29,0,321.4095,0.057689,2,1.0000,5.9300,0.9893,0,0.8429,3,32,0.1667,299.4095,0,1.2186
5227,27,600,29,0,321.8083,0.057688,2,1.0000,5.9433,0.9893,0,0.8260,1,32,0.1667,299.8083,0,1.2176
5228,27,600,24,0,322.3694,0.057708,2,1.0000,5.9733,0.9893,0,0.8316,2,32,0.1667,300.3694,0,1.2196
5229,27,600,22,0,322.9971,0.057715,2,1.0000,5.9767,0.9893,0,0.8402,0,32,0.1667,300.9971,0,1.2212
5230,27,600,30,0,323.3684,0.057695,2,1.0000,5.9800,0.9893,0,0.8646,1,32,0.1667,301.3684,0,1.2247
5231,27,600,33,0,323.6718,0.057702,2,1.0000,5.9733,0.9893,0,0.8860,3,32,0.1667,301.6718,0,1.2273
5232,27,600,38,0,323.8110,0.057675,2,1.0000,5.9467,0.9893,0,0.8781,4,32,0.1667,301.8110,0,1.2257
5233,27,600,27,0,324.2693,0.057668,2,1.0000,5.9267,0.9893,0,0.8800,2,32,0.1667,302.2693,0,1.2261
5234,27,600,33,0,324.4876,0.057653,2,1.0000,5.9300,0.9893,0,0.8658,3,32,0.1667,302.4876,0,1.2230
5235,27,600,35,0,324.6616,0.057654,2,1.0000,5.9800,0.9893,0,0.8374,1,32,0.1667,302.6616,0,1.2193
5236,27,600,25,0,325.1916,0.057647,2,1.0000,5.9800,0.9893,0,0.8070,1,32,0.1667,303.1916,0,1.2153
5237,27,600,21,1,321.9715,0.057646,2,1.0000,5.9700,0.9893,0,0.7822,4,32,0.1667,299.9715,0,1.2135
5238,27,600,28,0,322.4526,0.057647,2,1.0000,5.9433,0.9893,0,0.7813,3,32,0.1667,300.4526,0,1.2134
5239,27,600,33,0,322.7183,0.057637,2,1.0000,5.9233,0.9893,0,0.7785,4,32,0.1667,300.7183,0,1.2124
5240,27,600,33,0,322.9554,0.057650,2,1.0000,5.9800,0.9893,0,0.7705,3,32,0.1667,300.9554,0,1.2107
5241,27,600,31,0,323.2711,0.057656,2,1.0000,5.9867,0.9893,0,0.7800,1,32,0.1667,301.2711,0,1.2112
5242,27,600,24,0,323.8504,0.057655,2,1.0000,5.9733,0.9893,0,0.7709,0,32,0.1667,301.8504,0,1.2105
5243,27,600,34,0,324.0651,0.057649,2,1.0000,5.9700,0.9893,0,0.7898,2,32,0.1667,302.0651,0,1.2118
5244,27,600,29,0,324.4948,0.057649,2,1.0000,5.9867,0.9893,0,0.8207,0,32,0.1667,302.4948,0,1.2148
5245,27,600,28,0,324.9821,0.057623,2,1.0000,5.9633,0.9893,0,0.7636,0,32,0.1667,302.9821,0,1.2077
5246,27,600,41,0,324.9916,0.057604,2,1.0000,5.9633,0.9893,0,0.8022,0,32,0.1667,302.9916,0,1.2128
5247,27,600,24,0,325.5533,0.057584,2,1.0000,5.9567,0.9893,0,0.7905,3,32,0.1667,303.5533,0,1.2125
